"patchX [cm]","patchY [cm]","Phi [deg]","Freq [GHz]","max(dB(GainTotal)) []"
1.9,1,0,5.5,-0.332120978965539
1.9,1,0,7,-0.330601196349673
1.9,1,0,8.5,0.610275116644012
1.9,1,0,10,-4.08018770170378
1.9,1,0,10.75,-3.24461532171849
1.9,1,0,11.5,-0.715857141447306
1.9,1,0,11.875,-0.637601264995036
1.9,1,0,12.25,-3.21919834448649
1.9,1,0,13,-3.82120186642259
1.9,1,0,13.75,-2.60543831199468
1.9,1,0,14.5,-2.30219522530799
1.9,1,0,15.25,-2.06791470036174
1.9,1,0,16,-0.480303725210218
1.9,1,0,17.5,0.837566672925597
1.9,1,0,18.25,1.65719862657275
1.9,1,0,19,1.89172201686212
1.9,1,0,19.75,3.65386582552869
1.9,1,0,20.5,5.12289012111609
1.9,1,0,22,2.84627790003559
1.9,1,0,22.75,0.557655375367042
1.9,1,0,23.5,-1.7141025444204
1.9,1,0,25,-3.11922976591639
1.9,1.1,0,1,-24.042285027337
1.9,1.1,0,1.75,-16.5084386562021
1.9,1.1,0,2.5,-11.4276487576258
1.9,1.1,0,4,-1.77777089322715
1.9,1.1,0,4.75,0.864678678087447
1.9,1.1,0,5.5,-0.0871598506882406
1.9,1.1,0,7,-0.244616533862208
1.9,1.1,0,8.5,0.342219714317161
1.9,1.1,0,9.25,-3.01798775129831
1.9,1.1,0,10,-5.61053106686395
1.9,1.1,0,13,-1.49351746347808
1.9,1.1,0,14.5,-0.56540682087034
1.9,1.1,0,15.25,-0.0865324377241663
1.9,1.1,0,16,0.0956738517364561
1.9,1.1,0,17.5,2.0767010438213
1.9,1.1,0,18.25,-0.807829708244535
1.9,1.1,0,19,2.95599077559849
1.9,1.1,0,19.75,5.13298049562978
1.9,1.1,0,20.5,5.61329605385603
1.9,1.1,0,21.25,4.27450851618091
1.9,1.1,0,22,1.13581965648509
1.9,1.1,0,23.5,-2.35426397606522
1.9,1.1,0,25,-2.94290319800856
1.9,1.2,0,1,-23.7504353877889
1.9,1.2,0,1.75,-16.2298241139245
1.9,1.2,0,2.5,-11.1766749112329
1.9,1.2,0,4,-1.62988425708531
1.9,1.2,0,4.75,0.800767675896816
1.9,1.2,0,5.5,-0.200530649615154
1.9,1.2,0,7,-0.176516606919333
1.9,1.2,0,8.5,-0.685042550988747
1.9,1.2,0,9.25,-5.66990508548726
1.9,1.2,0,10,-7.93583044438406
1.9,1.2,0,10.75,-8.62487901777175
1.9,1.2,0,11.5,-0.447604934358652
1.9,1.2,0,12.25,-0.643480139463636
1.9,1.2,0,13,0.830765618556914
1.9,1.2,0,13.375,0.808040645178024
1.9,1.2,0,13.75,0.383979666398678
1.9,1.2,0,14.5,-0.152103943318429
1.9,1.2,0,15.25,0.634147820040578
1.9,1.2,0,16,1.17371014800685
1.9,1.2,0,16.75,1.9303251817458
1.9,1.2,0,17.5,0.631076777558454
1.9,1.2,0,18.25,0.165152518712557
1.9,1.2,0,19,3.64866690472916
1.9,1.2,0,20.5,4.83335484400825
1.9,1.2,0,22,-0.0689472177196696
1.9,1.2,0,23.5,-2.99698942093116
1.9,1.2,0,24.25,-1.07851208524336
1.9,1.2,0,25,0.273756749272754
1.9,1.3,0,1,-23.4695738162838
1.9,1.3,0,2.5,-10.9536137209648
1.9,1.3,0,4,-1.44110264856555
1.9,1.3,0,4.75,0.884596014464635
1.9,1.3,0,5.5,-0.149487014644901
1.9,1.3,0,7,-0.163531831493976
1.9,1.3,0,8.5,-2.24171600189753
1.9,1.3,0,9.25,-9.26372110513799
1.9,1.3,0,10,-6.30488853266703
1.9,1.3,0,10.75,-3.89806199630976
1.9,1.3,0,11.5,-0.785609220146653
1.9,1.3,0,12.25,1.51791225436472
1.9,1.3,0,13,1.88393007437612
1.9,1.3,0,13.75,0.370821007694156
1.9,1.3,0,14.5,0.175315419129746
1.9,1.3,0,15.25,1.5408435396026
1.9,1.3,0,16,2.56120489911089
1.9,1.3,0,16.75,2.11335042068244
1.9,1.3,0,17.5,0.959149358840397
1.9,1.3,0,18.25,1.44034799946048
1.9,1.3,0,19,3.42101538575727
1.9,1.3,0,20.5,3.86693253512922
1.9,1.3,0,21.25,2.32483054824694
1.9,1.3,0,22,-0.744051399324858
1.9,1.3,0,23.5,0.640394822923917
1.9,1.3,0,24.25,0.889858594886331
1.9,1.3,0,25,1.87470645223911
1.9,1.4,0,1,-23.2498589568307
1.9,1.4,0,1.75,-15.7640974451254
1.9,1.4,0,2.5,-10.7710169603773
1.9,1.4,0,4,-1.29410228706567
1.9,1.4,0,4.75,0.928741275944662
1.9,1.4,0,5.5,-0.186101780512151
1.9,1.4,0,7,-0.170249761120821
1.9,1.4,0,8.5,-5.50825697198688
1.9,1.4,0,9.25,-8.06695999674246
1.9,1.4,0,10,-4.01321326433481
1.9,1.4,0,10.75,-1.48408401362344
1.9,1.4,0,11.5,0.789087445256474
1.9,1.4,0,12.25,3.18116929503416
1.9,1.4,0,12.625,3.07342529207948
1.9,1.4,0,13,2.23603348887459
1.9,1.4,0,13.1875,1.69652476367594
1.9,1.4,0,13.375,1.15132133825587
1.9,1.4,0,13.75,0.291787558017897
1.9,1.4,0,14.5,-0.0301083939394875
1.9,1.4,0,15.25,2.14154777665461
1.9,1.4,0,16,3.55462218555885
1.9,1.4,0,16.75,0.838574903134722
1.9,1.4,0,17.5,-0.704154524492784
1.9,1.4,0,19,2.03882734429456
1.9,1.4,0,20.5,2.74079323482583
1.9,1.4,0,21.25,0.799455602476211
1.9,1.4,0,22,1.50028856898112
1.9,1.4,0,23.5,2.47718895939507
1.9,1.4,0,24.25,1.43770907139621
1.9,1.4,0,25,1.21875746613582
1.9,1.5,0,1,-23.0511560082297
1.9,1.5,0,2.5,-10.6201702970687
1.9,1.5,0,4,-1.10161477071781
1.9,1.5,0,4.75,0.978693691253116
1.9,1.5,0,5.5,-0.262284039659831
1.9,1.5,0,7,-0.215131034107767
1.9,1.5,0,8.5,-10.6004773078665
1.9,1.5,0,9.25,-4.46306085463751
1.9,1.5,0,10,-2.24722187128413
1.9,1.5,0,10.75,0.37802451176429
1.9,1.5,0,11.5,3.02348758175069
1.9,1.5,0,11.875,3.82507820855376
1.9,1.5,0,12.25,4.02624198482173
1.9,1.5,0,13,2.34032341807243
1.9,1.5,0,13.375,1.06651830067435
1.9,1.5,0,13.75,1.06411524643464
1.9,1.5,0,14.5,0.148108493713983
1.9,1.5,0,15.25,2.81103168114367
1.9,1.5,0,16,3.80338070805929
1.9,1.5,0,16.375,1.13183120036866
1.9,1.5,0,16.75,0.421837751028856
1.9,1.5,0,17.5,-3.25466728207616
1.9,1.5,0,17.875,-2.13164308219647
1.9,1.5,0,18.25,-0.690882366404065
1.9,1.5,0,19,4.13414221630401
1.9,1.5,0,19.75,4.37082776166664
1.9,1.5,0,20.5,3.66513535771036
1.9,1.5,0,21.25,4.34014600533528
1.9,1.5,0,22,3.74521726009043
1.9,1.5,0,22.75,3.76687707483829
1.9,1.5,0,23.5,3.36848169139278
1.9,1.5,0,24.25,2.04632791733775
1.9,1.5,0,25,0.863438927768037
1.9,1.6,0,1,-22.7423779393398
1.9,1.6,0,1.75,-15.2966562173233
1.9,1.6,0,2.5,-10.3842201982883
1.9,1.6,0,4,-0.891592230224246
1.9,1.6,0,4.75,0.981800199192956
1.9,1.6,0,5.5,-0.401379634746096
1.9,1.6,0,7,-0.416479017941504
1.9,1.6,0,8.5,-5.92372925173397
1.9,1.6,0,9.25,-2.39459043592369
1.9,1.6,0,10,-1.20911071298323
1.9,1.6,0,11.5,3.86615516842348
1.9,1.6,0,12.25,4.29545122890084
1.9,1.6,0,13,1.94609423363398
1.9,1.6,0,13.375,1.37581598487042
1.9,1.6,0,13.75,0.984053839493357
1.9,1.6,0,14.5,0.355254374751029
1.9,1.6,0,15.25,3.06572259673849
1.9,1.6,0,16,1.52180175812306
1.9,1.6,0,16.375,-0.622062708114681
1.9,1.6,0,16.75,-2.614345722626
1.9,1.6,0,17.5,-1.05520873755571
1.9,1.6,0,18.25,0.934074635464135
1.9,1.6,0,19,4.35363161471529
1.9,1.6,0,19.375,4.24375983883381
1.9,1.6,0,19.75,5.04158308577111
1.9,1.6,0,20.5,5.96058963398462
1.9,1.6,0,21.25,5.65900865623153
1.9,1.6,0,22,4.08377023379214
1.9,1.6,0,22.75,4.49058434590313
1.9,1.6,0,23.5,2.91365777224977
1.9,1.6,0,25,-0.138620726504394
1.9,1.7,0,1,-22.5203211255022
1.9,1.7,0,1.75,-15.0954352049618
1.9,1.7,0,2.5,-10.2260183893785
1.9,1.7,0,4,-0.698080997585685
1.9,1.7,0,4.75,0.925974673850422
1.9,1.7,0,5.5,-0.633869380114089
1.9,1.7,0,7,-0.793696418176267
1.9,1.7,0,8.5,-2.67350530888025
1.9,1.7,0,10,-0.322223880746944
1.9,1.7,0,11.5,4.23796772124087
1.9,1.7,0,11.875,4.7106569138007
1.9,1.7,0,12.25,4.25367327357646
1.9,1.7,0,13,1.67055518355227
1.9,1.7,0,14.5,1.30514686372076
1.9,1.7,0,16,-0.0253492627961433
1.9,1.7,0,17.5,0.577880888066932
1.9,1.7,0,17.875,1.39629083621816
1.9,1.7,0,18.25,2.93370240989136
1.9,1.7,0,19,5.10901036607328
1.9,1.7,0,20.5,6.68318871623035
1.9,1.7,0,21.25,5.73995569176704
1.9,1.7,0,22,5.67905307706739
1.9,1.7,0,22.75,3.91794721438355
1.9,1.7,0,23.5,0.792536564297252
1.9,1.7,0,24.25,1.10609676221433
1.9,1.7,0,25,0.62444134800843
1.9,1.8,0,1,-22.3225632265665
1.9,1.8,0,1.75,-14.9127500385999
1.9,1.8,0,2.5,-10.0721657337665
1.9,1.8,0,4,-0.50700969366904
1.9,1.8,0,5.5,-0.529683489102043
1.9,1.8,0,7,-1.87564154672134
1.9,1.8,0,8.5,-1.14582802758431
1.9,1.8,0,10,1.46869428460992
1.9,1.8,0,11.5,4.35191470258916
1.9,1.8,0,12.25,4.51268864816232
1.9,1.8,0,13,2.60285206940657
1.9,1.8,0,13.75,0.991940643880705
1.9,1.8,0,14.5,1.9543239228651
1.9,1.8,0,16,3.22131915559731
1.9,1.8,0,16.75,3.09558974949292
1.9,1.8,0,17.5,1.62694721362418
1.9,1.8,0,19,5.29429776143332
1.9,1.8,0,20.5,6.90134946603797
1.9,1.8,0,22,5.36188739819118
1.9,1.8,0,22.75,2.54335221776709
1.9,1.8,0,23.5,2.64025970778734
1.9,1.8,0,24.25,2.81865253538815
1.9,1.8,0,25,2.81562141374907
1.9,1.9,0,1,-22.025066883788
1.9,1.9,0,1.75,-14.6299701351907
1.9,1.9,0,2.5,-9.82268087275837
1.9,1.9,0,4,-0.170577847741569
1.9,1.9,0,4.75,1.15878111925937
1.9,1.9,0,5.5,-0.630148911382662
1.9,1.9,0,7,-3.18013943071398
1.9,1.9,0,8.5,-0.269197817165818
1.9,1.9,0,9.25,0.198472614845043
1.9,1.9,0,10,0.0812937121945895
1.9,1.9,0,10.75,2.86323527580517
1.9,1.9,0,11.5,4.35719436933427
1.9,1.9,0,11.875,4.89848108934482
1.9,1.9,0,12.25,4.16700162994029
1.9,1.9,0,12.625,2.68144652169493
1.9,1.9,0,12.8125,2.6887648453831
1.9,1.9,0,13,2.7032517630253
1.9,1.9,0,13.375,1.89239427774384
1.9,1.9,0,13.75,0.812352698004185
1.9,1.9,0,14.5,2.27558389030704
1.9,1.9,0,16,4.59291573969454
1.9,1.9,0,16.75,3.40764597855398
1.9,1.9,0,17.5,2.93338543796161
1.9,1.9,0,18.25,1.96819525671975
1.9,1.9,0,19,5.30137332341182
1.9,1.9,0,19.75,6.71025837078727
1.9,1.9,0,20.5,6.61101296273485
1.9,1.9,0,22,3.96938956717685
1.9,1.9,0,22.75,3.03281027486506
1.9,1.9,0,23.5,4.29114486242386
1.9,1.9,0,24.25,4.06384607585106
1.9,1.9,0,25,2.8615911691938
1.9,1.91,0,1,-21.8094865494411
1.9,1.91,0,1.75,-14.4363816224204
1.9,1.91,0,2.5,-9.67567534345512
1.9,1.91,0,4,0.0298104245250103
1.9,1.91,0,4.75,1.16323143570235
1.9,1.91,0,5.5,-0.641123580842682
1.9,1.91,0,7,-3.15051370135955
1.9,1.91,0,8.5,-0.144499516292217
1.9,1.91,0,9.25,0.430612707814195
1.9,1.91,0,10,0.394478036797684
1.9,1.91,0,10.75,2.70532911383139
1.9,1.91,0,11.5,4.49118689203073
1.9,1.91,0,11.875,4.76357051183785
1.9,1.91,0,12.25,3.42204836169139
1.9,1.91,0,12.625,2.38238937824502
1.9,1.91,0,12.8125,2.61963462471196
1.9,1.91,0,13,2.56886370579891
1.9,1.91,0,13.75,0.867903795075766
1.9,1.91,0,14.5,2.5597917321539
1.9,1.91,0,16,4.58350937228271
1.9,1.91,0,16.75,3.33497222413943
1.9,1.91,0,17.5,2.99667129973352
1.9,1.91,0,17.875,1.75646718768543
1.9,1.91,0,18.25,2.05544917902158
1.9,1.91,0,19,5.25898422489107
1.9,1.91,0,19.75,6.63656713582061
1.9,1.91,0,20.5,6.68604353557028
1.9,1.91,0,21.25,6.02227580563142
1.9,1.91,0,22,3.94659545245653
1.9,1.91,0,23.5,4.67603020548789
1.9,1.91,0,24.25,3.60399814727408
1.9,1.91,0,25,2.01492321460953
1.91,0.5,0,1,-26.4948279699726
1.91,0.5,0,2.5,-13.5729291916425
1.91,0.5,0,4,-3.71112833442804
1.91,0.5,0,4.75,-0.0975281190382749
1.91,0.5,0,5.5,-0.885580028830306
1.91,0.5,0,7,-1.18301104860097
1.91,0.5,0,8.5,0.365654066618533
1.91,0.5,0,9.25,0.427996927305261
1.91,0.5,0,10,0.0951308511612542
1.91,0.5,0,10.75,0.0836120520431844
1.91,0.5,0,11.5,0.0233844416766475
1.91,0.5,0,12.25,1.25341951494996
1.91,0.5,0,13,1.70169993648366
1.91,0.5,0,13.375,1.41119030054386
1.91,0.5,0,13.75,1.55338307653688
1.91,0.5,0,14.5,2.37473247177021
1.91,0.5,0,15.25,3.28935252641426
1.91,0.5,0,16,1.03356987339737
1.91,0.5,0,16.75,1.40282680028581
1.91,0.5,0,17.5,2.27577383695461
1.91,0.5,0,18.25,2.55441032920832
1.91,0.5,0,19,1.51830736870455
1.91,0.5,0,20.5,-1.84221737993146
1.91,0.5,0,22,-1.42304294376782
1.91,0.5,0,23.5,2.5540197385215
1.91,0.5,0,24.25,4.19127556157013
1.91,0.5,0,25,4.99340103981871
1.91,0.6,0,1,-25.9313732217759
1.91,0.6,0,2.5,-13.0721367242324
1.91,0.6,0,4,-3.29195766477854
1.91,0.6,0,4.75,-0.006540528294222
1.91,0.6,0,5.5,-1.02821960858527
1.91,0.6,0,7,-0.920400140872269
1.91,0.6,0,8.5,0.49441891523293
1.91,0.6,0,10,-0.000742689326767488
1.91,0.6,0,10.75,-0.176144433789226
1.91,0.6,0,11.5,0.153796159989815
1.91,0.6,0,12.25,1.41406685280712
1.91,0.6,0,13,1.18256708118807
1.91,0.6,0,14.5,1.32643049899537
1.91,0.6,0,15.25,2.80903936874446
1.91,0.6,0,16,-0.0101721318157893
1.91,0.6,0,19,0.929756315018087
1.91,0.6,0,25,2.61468207894123
1.91,0.7,0,1,-25.4933892381375
1.91,0.7,0,2.5,-12.6840795588216
1.91,0.7,0,4,-2.91282167797488
1.91,0.7,0,4.75,0.187074358758913
1.91,0.7,0,5.5,-0.839079838833555
1.91,0.7,0,7,-0.79833577384449
1.91,0.7,0,8.5,0.504670830552563
1.91,0.7,0,9.25,-0.0239836396494464
1.91,0.7,0,10,-0.625269642626152
1.91,0.7,0,11.5,0.235674529735147
1.91,0.7,0,12.25,1.50076830206804
1.91,0.7,0,13,0.406880766817734
1.91,0.7,0,13.375,-0.116885780335553
1.91,0.7,0,13.75,-0.726524359993955
1.91,0.7,0,14.5,-0.335545821668201
1.91,0.7,0,15.25,1.68363289412927
1.91,0.7,0,16,-0.0366753947576819
1.91,0.7,0,17.5,-2.01553807767942
1.91,0.7,0,19,1.25289636093275
1.91,0.7,0,19.75,0.212088275647484
1.91,0.7,0,20.5,0.157517195746792
1.91,0.7,0,20.875,-0.0303134104097368
1.91,0.7,0,21.25,-0.664995457817125
1.91,0.7,0,22,0.730931538930149
1.91,0.7,0,22.75,1.52470307795633
1.91,0.7,0,23.5,2.11837078707891
1.91,0.7,0,25,2.68853864447621
1.91,0.8,0,1,-24.9573339970886
1.91,0.8,0,2.5,-12.1963748971154
1.91,0.8,0,4,-2.53333736100898
1.91,0.8,0,4.75,0.316986630778043
1.91,0.8,0,5.5,-0.746484953329189
1.91,0.8,0,7,-0.539985822031443
1.91,0.8,0,8.5,0.779339943825514
1.91,0.8,0,9.25,-0.194240199530789
1.91,0.8,0,10,-1.04834701023443
1.91,0.8,0,10.75,-0.628737070249802
1.91,0.8,0,11.5,0.538757660083216
1.91,0.8,0,12.25,0.172100384556964
1.91,0.8,0,13,-2.11874112316312
1.91,0.8,0,13.75,-3.34534449012646
1.91,0.8,0,14.5,-2.65757067387941
1.91,0.8,0,15.25,-0.382278492413408
1.91,0.8,0,16,-1.63012540314542
1.91,0.8,0,16.75,-3.0204923876559
1.91,0.8,0,17.5,-0.628966941404671
1.91,0.8,0,17.875,0.703612640384965
1.91,0.8,0,18.25,1.39885374040241
1.91,0.8,0,19,0.138396796226092
1.91,0.8,0,19.75,0.6413445295101
1.91,0.8,0,20.5,0.490200234528429
1.91,0.8,0,21.25,1.2484407359889
1.91,0.8,0,22,2.76644061572035
1.91,0.8,0,23.5,0.943905941475079
1.91,0.8,0,24.25,0.548183595721534
1.91,0.8,0,25,1.88110366417408
1.91,0.9,0,1,-24.5925142482224
1.91,0.9,0,1.75,-17.0284590336729
1.91,0.9,0,2.5,-11.9021267657787
1.91,0.9,0,4,-2.2674446988614
1.91,0.9,0,5.5,-0.657672288388352
1.91,0.9,0,7,-0.325703481391318
1.91,0.9,0,8.5,0.96737156146879
1.91,0.9,0,10,-2.06465435460959
1.91,0.9,0,10.75,-1.49610619713355
1.91,0.9,0,11.5,0.132335114104968
1.91,0.9,0,13,-3.97024077708558
1.91,0.9,0,13.75,-4.26106619456817
1.91,0.9,0,14.5,-3.62161307334479
1.91,0.9,0,15.25,-0.403631493253357
1.91,0.9,0,16,-2.04952321796936
1.91,0.9,0,16.375,-1.88143111667663
1.91,0.9,0,16.75,-0.766820437229591
1.91,0.9,0,17.5,0.603994053461524
1.91,0.9,0,18.25,0.836018350079977
1.91,0.9,0,19,0.613006124289355
1.91,0.9,0,19.75,1.48833911809002
1.91,0.9,0,20.5,2.47062227757942
1.91,0.9,0,22,3.49790171727978
1.91,0.9,0,22.75,1.83446430603849
1.91,0.9,0,23.5,0.295379803990699
1.91,0.9,0,24.25,-1.04851092858393
1.91,0.9,0,25,0.162963544886489
1.91,1,0,1,-24.2553532472204
1.91,1,0,2.5,-11.5915574594906
1.91,1,0,4,-1.97152590299978
1.91,1,0,4.75,0.63282108741258
1.91,1,0,5.5,-0.442897177807265
1.91,1,0,7,-0.285745198176809
1.91,1,0,8.5,0.63723676453712
1.91,1,0,10,-3.73704645850558
1.91,1,0,13,-3.89986056341883
1.91,1,0,13.375,-3.33080347753783
1.91,1,0,13.75,-2.67282129683483
1.91,1,0,14.5,-2.39711450670705
1.91,1,0,15.25,-2.550862866189
1.91,1,0,16,-0.704388106934725
1.91,1,0,16.75,0.152582038006338
1.91,1,0,17.5,0.641691929692655
1.91,1,0,18.25,1.69312239240612
1.91,1,0,19,2.20383011877773
1.91,1,0,19.375,2.17802590470487
1.91,1,0,19.75,3.66882426482864
1.91,1,0,20.5,4.95950362880636
1.91,1,0,21.25,4.81733261856462
1.91,1,0,22,3.35918958700497
1.91,1,0,22.75,0.861612450510554
1.91,1,0,23.5,-0.606501827355939
1.91,1,0,24.25,-2.7857289814522
1.91,1,0,25,-2.35185678998118
1.91,1.1,0,1,-24.0237950743258
1.91,1.1,0,1.75,-16.4902741779148
1.91,1.1,0,2.5,-11.4104480926298
1.91,1.1,0,4,-1.83348333082469
1.91,1.1,0,4.75,0.700684616027067
1.91,1.1,0,5.5,-0.300902201175957
1.91,1.1,0,7,-0.209124330595635
1.91,1.1,0,8.5,0.269524664768476
1.91,1.1,0,9.25,-3.13439041574545
1.91,1.1,0,10,-5.80333018856065
1.91,1.1,0,13,-1.53546375431934
1.91,1.1,0,13.75,-0.432819036001246
1.91,1.1,0,14.5,-0.566836647090561
1.91,1.1,0,15.25,-0.0866195156768437
1.91,1.1,0,16,0.34779645512136
1.91,1.1,0,16.75,0.957805074860047
1.91,1.1,0,17.5,2.04998542356281
1.91,1.1,0,19,3.19303710905029
1.91,1.1,0,19.75,5.41914404827506
1.91,1.1,0,20.5,5.91349791425491
1.91,1.1,0,21.25,4.50208431228077
1.91,1.1,0,22,1.29161081065988
1.91,1.1,0,23.5,-2.24555296055406
1.91,1.1,0,24.25,-4.89367808825534
1.91,1.1,0,25,-3.98090617185929
1.91,1.2,0,1,-23.7150246389267
1.91,1.2,0,1.75,-16.1965873221451
1.91,1.2,0,2.5,-11.1464987873647
1.91,1.2,0,4,-1.61600074938204
1.91,1.2,0,4.75,0.753474445405551
1.91,1.2,0,5.5,-0.270324872068763
1.91,1.2,0,7,-0.12835158817957
1.91,1.2,0,8.5,-0.635942630104874
1.91,1.2,0,9.25,-5.69548377576212
1.91,1.2,0,10,-7.81831555177628
1.91,1.2,0,10.75,-8.78350056091813
1.91,1.2,0,11.5,-0.631425488631494
1.91,1.2,0,12.25,-0.712309621373475
1.91,1.2,0,13,0.782957374631082
1.91,1.2,0,13.375,0.765345832359893
1.91,1.2,0,13.75,0.404179790575199
1.91,1.2,0,14.5,-0.101186285189172
1.91,1.2,0,15.25,0.637907948696831
1.91,1.2,0,16,1.20144111930557
1.91,1.2,0,16.75,1.95712761991553
1.91,1.2,0,17.5,0.626837116207307
1.91,1.2,0,17.875,0.37481840352751
1.91,1.2,0,18.25,0.790145216814772
1.91,1.2,0,19,4.22319795811015
1.91,1.2,0,20.5,4.86771384923778
1.91,1.2,0,22,0.39366339234513
1.91,1.2,0,23.5,-3.16013626567323
1.91,1.2,0,24.25,-1.60574049347945
1.91,1.2,0,25,-0.240833258548678
1.91,1.3,0,1,-23.4643102455919
1.91,1.3,0,2.5,-10.9301741650487
1.91,1.3,0,4,-1.45721433009142
1.91,1.3,0,4.75,0.790424973698889
1.91,1.3,0,5.5,-0.265775122128156
1.91,1.3,0,7,-0.111327136200602
1.91,1.3,0,8.5,-2.387122094409
1.91,1.3,0,9.25,-9.22002546903003
1.91,1.3,0,10,-6.21370411549028
1.91,1.3,0,10.75,-3.93879308152769
1.91,1.3,0,11.5,-0.826685257040886
1.91,1.3,0,12.25,1.45617638918548
1.91,1.3,0,13,1.67522125286199
1.91,1.3,0,13.75,0.153546879955596
1.91,1.3,0,14.5,0.0980690361931241
1.91,1.3,0,15.25,1.43934367905769
1.91,1.3,0,16,2.44431612607893
1.91,1.3,0,16.75,1.82317739961923
1.91,1.3,0,17.5,0.670795080193282
1.91,1.3,0,18.25,1.15575996590564
1.91,1.3,0,19,3.20754200066786
1.91,1.3,0,20.5,3.80665859764956
1.91,1.3,0,21.25,2.10752260556514
1.91,1.3,0,22,-1.14649705487103
1.91,1.3,0,23.5,0.644200555681932
1.91,1.3,0,24.25,0.90321999287898
1.91,1.3,0,25,1.915830667673
1.91,1.4,0,1,-23.2635154477415
1.91,1.4,0,2.5,-10.7907341897348
1.91,1.4,0,4,-1.28346924223222
1.91,1.4,0,4.75,0.860107185220591
1.91,1.4,0,5.5,-0.287698334734761
1.91,1.4,0,7,-0.169724120072098
1.91,1.4,0,8.5,-5.62731401826573
1.91,1.4,0,9.25,-8.02652014293924
1.91,1.4,0,10,-3.99065705005931
1.91,1.4,0,11.5,0.780451879410365
1.91,1.4,0,12.25,3.1304339766442
1.91,1.4,0,13,2.07028136750515
1.91,1.4,0,13.375,0.961364035424262
1.91,1.4,0,13.75,0.153897303743905
1.91,1.4,0,14.5,0.0099294012875408
1.91,1.4,0,15.25,2.25655737783556
1.91,1.4,0,16,3.62924708518137
1.91,1.4,0,17.5,-1.0344533063248
1.91,1.4,0,19,2.05318367398596
1.91,1.4,0,19.75,4.42221037213584
1.91,1.4,0,20.5,2.51052764454043
1.91,1.4,0,21.25,0.490980873474685
1.91,1.4,0,22,1.32464998894085
1.91,1.4,0,23.5,2.5435702693473
1.91,1.4,0,24.25,2.03403299532716
1.91,1.4,0,25,2.13837589787572
1.91,1.5,0,1,-22.95969474735
1.91,1.5,0,1.75,-15.4945526148768
1.91,1.5,0,2.5,-10.5448480097851
1.91,1.5,0,4,-1.11228396537799
1.91,1.5,0,4.75,0.834104643600743
1.91,1.5,0,5.5,-0.465911469080051
1.91,1.5,0,7,-0.197711310347674
1.91,1.5,0,8.5,-10.8866141717071
1.91,1.5,0,9.25,-4.47873653524074
1.91,1.5,0,10,-2.34527873551867
1.91,1.5,0,10.75,0.468274480141493
1.91,1.5,0,11.5,2.99793312968576
1.91,1.5,0,12.25,3.9231145545621
1.91,1.5,0,12.625,3.19798232291965
1.91,1.5,0,13,1.98246026229558
1.91,1.5,0,13.375,0.67191795098298
1.91,1.5,0,13.75,0.984569029892814
1.91,1.5,0,14.5,0.0121902959214211
1.91,1.5,0,15.25,2.91635121517467
1.91,1.5,0,16,3.53752409744589
1.91,1.5,0,16.75,0.178086718696521
1.91,1.5,0,17.5,-3.45217569540425
1.91,1.5,0,18.25,-0.785093864309945
1.91,1.5,0,19,4.18573381518884
1.91,1.5,0,19.375,5.05178961771476
1.91,1.5,0,19.75,3.8947089919766
1.91,1.5,0,20.5,3.53987396147178
1.91,1.5,0,20.875,4.07836683429344
1.91,1.5,0,21.25,4.21388003707774
1.91,1.5,0,22,3.54363183524214
1.91,1.5,0,22.75,3.9061243304843
1.91,1.5,0,23.5,3.12094586189086
1.91,1.5,0,24.25,1.78880453351227
1.91,1.5,0,25,1.0136945387038
1.91,1.6,0,1,-22.4640369175052
1.91,1.6,0,1.75,-15.0369630217315
1.91,1.6,0,2.5,-10.1674436780572
1.91,1.6,0,4,-0.60522389581812
1.91,1.6,0,4.75,0.834000240139409
1.91,1.6,0,5.5,-0.679960374035808
1.91,1.6,0,7,-0.341968327303282
1.91,1.6,0,8.5,-4.64528951146796
1.91,1.6,0,9.25,-1.74408432563709
1.91,1.6,0,10,-0.550642113425192
1.91,1.6,0,11.5,4.05156138652075
1.91,1.6,0,12.25,3.85822615636874
1.91,1.6,0,13,1.05152769911678
1.91,1.6,0,13.75,0.462218843698657
1.91,1.6,0,14.5,1.10113383531694
1.91,1.6,0,16,-0.0694280641544327
1.91,1.6,0,16.75,-1.83685232518884
1.91,1.6,0,17.5,-0.81579649457124
1.91,1.6,0,19,4.58636223478995
1.91,1.6,0,20.5,5.7269759655919
1.91,1.6,0,22,4.19095579370393
1.91,1.6,0,23.5,2.51466176230196
1.91,1.6,0,25,-1.27192874880191
1.91,1.7,0,1,-22.4886670793009
1.91,1.7,0,1.75,-15.0632413008265
1.91,1.7,0,2.5,-10.1936351384406
1.91,1.7,0,4,-0.690617841984108
1.91,1.7,0,4.75,0.860022140720798
1.91,1.7,0,5.5,-0.69504915152594
1.91,1.7,0,7,-0.724279879312465
1.91,1.7,0,8.5,-2.78985590343937
1.91,1.7,0,10,-0.429274003569388
1.91,1.7,0,11.5,4.16833050445862
1.91,1.7,0,11.875,4.62843281115985
1.91,1.7,0,12.25,4.15438551873771
1.91,1.7,0,13,1.66116076975959
1.91,1.7,0,13.75,0.660402463557971
1.91,1.7,0,14.5,1.23148367294893
1.91,1.7,0,16,-0.348247111058205
1.91,1.7,0,16.75,1.03432736225792
1.91,1.7,0,17.5,0.262535697725487
1.91,1.7,0,18.25,2.79493067469428
